$62K-$109K , 3.3
$62K-$109K , 3.6
$62K-$109K , 3.1
$62K-$109K , 5.0
$62K-$109K , 3.3
$62K-$109K , 3.3
$62K-$109K , 1.0
$62K-$109K , 3.9
$62K-$109K , 2.3
$62K-$109K , 3.4
$62K-$109K , 3.0
$62K-$109K , 3.5
$62K-$109K , 4.1
$62K-$109K , 4.6
$62K-$109K , 3.1
$62K-$109K , 4.1
$62K-$109K , 3.1
$62K-$109K , 3.7
$62K-$109K , 3.6
$62K-$109K , 1.0
$62K-$109K , 3.3
$62K-$109K , 3.3
$62K-$109K , 3.2
$62K-$109K , 4.2
$62K-$109K , 4.2
$62K-$109K , 1.0
$62K-$109K , 4.0
$62K-$109K , 2.9
$70K-$123K , 3.4
$70K-$123K , 4.0
$70K-$123K , 3.7
$70K-$123K , 1.0
$70K-$123K , 3.6
$70K-$123K , 3.7
$70K-$123K , 3.6
$70K-$123K , 4.0
$70K-$123K , 4.7
$70K-$123K , 2.9
$70K-$123K , 1.0
$70K-$123K , 3.3
$70K-$123K , 4.2
$70K-$123K , 2.9
$70K-$123K , 3.4
$70K-$123K , 1.0
$40K-$73K , 3.5
$40K-$73K , 2.9
$40K-$73K , 3.7
$40K-$73K , 3.7
$40K-$73K , 3.2
$40K-$73K , 4.5
$40K-$73K , 3.8
$40K-$73K , 3.3
$40K-$73K , 3.7
$40K-$73K , 3.7
$40K-$73K , 2.6
$40K-$73K , 4.6
$40K-$73K , 4.6
$40K-$73K , 2.2
$40K-$73K , 3.2
$40K-$73K , 3.7
$40K-$73K , 3.7
$40K-$73K , 3.7
$38K-$59K , 3.9
$38K-$59K , 4.3
$38K-$59K , 3.7
$38K-$59K , 2.9
$38K-$59K , 4.6
$38K-$59K , 3.4
$38K-$59K , 3.5
$38K-$59K , 3.5
$38K-$59K , 2.5
$38K-$59K , 4.1
$38K-$59K , 3.6
$38K-$59K , 4.1
$38K-$59K , 3.7
$38K-$59K , 3.8
$38K-$59K , 3.2
$38K-$59K , 3.9
$38K-$59K , 3.9
$38K-$59K , 3.5
$38K-$59K , 4.4
$38K-$59K , 4.0
$60K-$105K , 4.1
$60K-$105K , 2.7
